delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,delay_pct,co2_kg,opt_score
2120.0,xpressbees,cosmetics,van,express,south,foggy,41.1,17.92,0.0,0.0,yes,delayed,2,309.26,0.0,0.0,8.22,0.09236603698976893
2121.0,xpressbees,electronics,ev bike,standard,south,stormy,96.1,7.64,0.0,0.0,no,delivered,4,503.42,0.0,0.0,0.0,0.12333279803047748
2122.0,ecom express,electronics,van,two day,south,clear,190.1,30.9,0.0,0.0,no,delivered,3,1043.2,0.0,0.0,38.02,0.33235565577222637
2123.0,shadowfax,pharmacy,ev van,express,central,clear,282.6,8.56,0.0,0.0,no,delivered,5,1488.68,0.0,0.0,0.0,0.3647115127964944
2124.0,shadowfax,electronics,van,two day,west,clear,166.0,10.92,0.0,0.0,no,delivered,5,862.76,0.0,0.0,33.2,0.2784155881988603
2125.0,xpressbees,documents,van,same day,south,foggy,124.5,3.08,0.0,0.0,yes,delayed,2,731.74,0.0,0.0,24.900000000000002,0.2295549830510175
2126.0,ekart,fragile items,truck,standard,north,hot,268.6,13.31,0.0,0.0,no,delivered,3,1382.93,0.0,0.0,134.3,0.6100256453704767
2127.0,ekart,furniture,ev bike,standard,central,cold,60.6,31.6,0.0,0.0,no,delivered,4,397.8,0.0,0.0,0.0,0.09745696844885769
2128.0,shadowfax,groceries,van,same day,south,stormy,25.3,11.58,0.0,0.0,no,delivered,3,261.24,0.0,0.0,5.0600000000000005,0.07421993398735874
2129.0,delhivery,documents,scooter,same day,south,foggy,97.6,27.54,0.0,0.0,no,delivered,5,670.62,0.0,0.0,4.88,0.1741503711089762
2130.0,ekart,cosmetics,van,express,west,stormy,27.1,38.69,0.0,0.0,yes,delayed,3,301.57,0.0,0.0,5.420000000000001,0.0848274031949261
2131.0,xpressbees,automobile parts,scooter,standard,north,rainy,126.4,23.19,0.0,0.0,no,delivered,4,701.57,0.0,0.0,6.32,0.18464091918942777
2132.0,ecom express,cosmetics,scooter,same day,south,rainy,73.1,43.5,0.0,0.0,yes,failed,2,596.0,0.0,0.0,3.655,0.1533953128472904
2133.0,fedex,groceries,ev bike,standard,east,cold,57.1,10.64,0.0,0.0,no,delivered,5,317.42,0.0,0.0,0.0,0.07776468306947312
2134.0,dhl,groceries,van,standard,north,cold,58.6,48.76,0.0,0.0,no,delivered,5,439.28,0.0,0.0,11.72,0.13128794644927477
2135.0,dhl,electronics,scooter,express,central,cold,75.4,10.77,0.0,0.0,yes,delayed,3,459.31,0.0,0.0,3.7700000000000005,0.1201398931836015
2136.0,xpressbees,clothing,ev bike,express,central,cold,162.5,32.77,0.0,0.0,yes,delayed,2,960.81,0.0,0.0,0.0,0.23538871255743327
2137.0,fedex,documents,ev bike,express,central,hot,3.6,27.09,0.0,0.0,no,delivered,5,138.77,0.0,0.0,0.0,0.03399724361902459
2138.0,delhivery,groceries,scooter,express,east,cold,185.5,14.24,0.0,0.0,yes,delayed,3,1020.22,0.0,0.0,9.275,0.26867462744057724
2139.0,fedex,automobile parts,scooter,same day,east,clear,211.5,10.56,0.0,0.0,no,delivered,5,1189.18,0.0,0.0,10.575000000000001,0.3126934937558604
2140.0,dhl,fragile items,ev bike,same day,south,clear,214.7,4.32,0.0,0.0,no,delivered,5,1186.46,0.0,0.0,0.0,0.2906706756808238
2141.0,xpressbees,clothing,scooter,standard,north,cold,152.8,39.66,0.0,0.0,no,delivered,5,882.98,0.0,0.0,7.640000000000001,0.2317502997696426
2142.0,amazon logistics,documents,ev van,standard,north,clear,139.8,8.39,0.0,0.0,no,delivered,4,724.17,0.0,0.0,0.0,0.17741431081349743
2143.0,ecom express,electronics,truck,same day,north,rainy,180.9,31.68,0.0,0.0,yes,failed,1,1099.54,0.0,0.0,90.45,0.45204192568315527
2144.0,shadowfax,electronics,truck,same day,north,foggy,90.4,9.59,0.0,0.0,no,delivered,3,580.77,0.0,0.0,45.2,0.23356516061725047
2145.0,dhl,groceries,truck,standard,west,stormy,35.2,27.73,0.0,0.0,no,delivered,4,259.19,0.0,0.0,17.6,0.09904251122579671
2146.0,dhl,automobile parts,bike,two day,west,rainy,153.0,5.2,0.0,0.0,no,delivered,5,780.6,0.0,0.0,7.65,0.20668843257232414
2147.0,blue dart,clothing,ev bike,standard,west,cold,260.3,18.72,0.0,0.0,no,delivered,3,1357.66,0.0,0.0,0.0,0.33261294063417834
2148.0,ecom express,cosmetics,truck,same day,south,foggy,146.4,32.77,0.0,0.0,no,delivered,4,930.31,0.0,0.0,73.2,0.3757455354633574
2149.0,amazon logistics,groceries,scooter,standard,north,hot,84.6,40.64,0.0,0.0,no,delivered,4,544.92,0.0,0.0,4.2299999999999995,0.14204245570029914
2150.0,amazon logistics,furniture,ev bike,two day,north,hot,64.2,46.92,0.0,0.0,no,delivered,4,461.76,0.0,0.0,0.0,0.11312652023867403
2151.0,ekart,fragile items,scooter,same day,central,clear,20.8,43.63,0.0,0.0,no,delivered,5,334.89,0.0,0.0,1.04,0.08414495894599915
2152.0,ekart,fragile items,van,two day,central,cold,277.5,12.06,0.0,0.0,no,delivered,5,1423.68,0.0,0.0,55.5,0.4608706451246009
2153.0,amazon logistics,fragile items,truck,two day,north,rainy,99.0,9.95,0.0,0.0,no,delivered,5,524.85,0.0,0.0,49.5,0.22854927214483406
2154.0,fedex,groceries,scooter,standard,west,stormy,269.6,13.09,0.0,0.0,no,delivered,3,1387.27,0.0,0.0,13.480000000000002,0.36709024773426435
2155.0,xpressbees,electronics,bike,two day,central,stormy,283.6,48.68,0.0,0.0,no,delivered,4,1564.04,0.0,0.0,14.180000000000001,0.4118107716703095
2156.0,fedex,automobile parts,scooter,standard,central,clear,133.9,49.12,0.0,0.0,no,delivered,3,816.86,0.0,0.0,6.695,0.21364312153670736
2157.0,dhl,automobile parts,ev bike,same day,south,cold,127.2,49.31,0.0,0.0,no,delivered,3,883.93,0.0,0.0,0.0,0.21655389170688477
2158.0,shadowfax,fragile items,van,same day,west,clear,95.4,34.71,0.0,0.0,no,delivered,4,681.13,0.0,0.0,19.080000000000002,0.2054024276537142
2159.0,amazon logistics,furniture,ev bike,two day,central,foggy,191.8,21.35,0.0,0.0,no,delivered,4,1023.05,0.0,0.0,0.0,0.250636881778793
2160.0,dhl,documents,bike,same day,central,rainy,64.9,41.51,0.0,0.0,no,delivered,4,549.03,0.0,0.0,3.2450000000000006,0.1410601348312658
2161.0,amazon logistics,clothing,scooter,same day,west,rainy,102.0,43.38,0.0,0.0,no,delivered,5,740.14,0.0,0.0,5.1000000000000005,0.1916263614005338
2162.0,ekart,groceries,scooter,two day,south,clear,89.0,14.94,0.0,0.0,no,delivered,4,489.82,0.0,0.0,4.45,0.12898780896798384
2163.0,dhl,groceries,bike,standard,west,clear,112.9,14.57,0.0,0.0,no,delivered,5,608.21,0.0,0.0,5.6450000000000005,0.16040548797603507
2164.0,ecom express,documents,truck,standard,north,clear,23.3,49.19,0.0,0.0,no,delivered,3,264.07,0.0,0.0,11.65,0.08822190559248802
2165.0,ecom express,automobile parts,scooter,standard,north,hot,159.2,30.24,0.0,0.0,no,delivered,5,886.72,0.0,0.0,7.96,0.23331280892103395
2166.0,ecom express,pharmacy,van,standard,north,clear,28.4,49.52,0.0,0.0,no,delivered,4,291.7,0.0,0.0,5.68,0.08293442895568502
2167.0,ekart,documents,ev van,express,east,stormy,235.3,31.95,0.0,0.0,yes,delayed,2,1322.35,0.0,0.0,0.0,0.3239623484875489
2168.0,amazon logistics,pharmacy,scooter,two day,north,rainy,126.7,49.52,0.0,0.0,no,delivered,4,782.45,0.0,0.0,6.335000000000001,0.2044859923321999
2169.0,ecom express,cosmetics,scooter,express,north,clear,221.1,26.14,0.0,0.0,yes,failed,1,1233.92,0.0,0.0,11.055,0.3246237109153351
2170.0,ecom express,furniture,ev van,two day,central,clear,40.0,40.74,0.0,0.0,no,delivered,4,322.22,0.0,0.0,0.0,0.07894063442330551
2171.0,delhivery,automobile parts,van,same day,east,cold,174.0,25.17,0.0,0.0,no,delivered,3,1045.51,0.0,0.0,34.800000000000004,0.32641872137169237
2172.0,xpressbees,automobile parts,scooter,express,west,cold,58.2,45.66,0.0,0.0,no,delivered,5,477.98,0.0,0.0,2.91,0.12297706501033252
2173.0,ecom express,groceries,ev bike,two day,east,stormy,174.3,17.39,0.0,0.0,no,delivered,5,923.67,0.0,0.0,0.0,0.22628978895715532
2174.0,xpressbees,furniture,bike,express,north,stormy,127.4,26.48,0.0,0.0,yes,delayed,3,766.44,0.0,0.0,6.370000000000001,0.20063438785906393
2175.0,ekart,clothing,van,standard,east,rainy,194.3,9.15,0.0,0.0,no,delivered,5,998.95,0.0,0.0,38.86000000000001,0.3232112527481014
2176.0,xpressbees,fragile items,scooter,two day,north,cold,28.1,40.38,0.0,0.0,no,delivered,5,261.64,0.0,0.0,1.4050000000000002,0.06693657685374031
2177.0,delhivery,automobile parts,ev van,standard,west,foggy,270.6,16.08,0.0,0.0,no,delivered,4,1401.24,0.0,0.0,0.0,0.3432895989675147
2178.0,fedex,pharmacy,scooter,express,west,hot,145.2,0.67,0.0,0.0,yes,delayed,3,778.01,0.0,0.0,7.26,0.2052662952228703
2179.0,shadowfax,clothing,truck,standard,west,hot,202.2,10.77,0.0,0.0,no,delivered,4,1043.31,0.0,0.0,101.1,0.4597740553474218
2180.0,fedex,furniture,truck,two day,south,foggy,77.7,45.25,0.0,0.0,no,delivered,4,524.25,0.0,0.0,38.85,0.20689436843092313
2181.0,xpressbees,fragile items,van,same day,east,rainy,217.2,21.71,0.0,0.0,yes,failed,2,1251.13,0.0,0.0,43.44,0.394242207972806
2182.0,ekart,electronics,bike,two day,west,foggy,282.1,6.53,0.0,0.0,no,delivered,5,1430.09,0.0,0.0,14.105000000000002,0.37884291504894124
2183.0,shadowfax,pharmacy,scooter,two day,east,cold,287.0,30.72,0.0,0.0,no,delivered,5,1527.16,0.0,0.0,14.350000000000001,0.4031188641829272
2184.0,shadowfax,pharmacy,ev van,express,central,hot,239.4,47.02,0.0,0.0,no,delivered,3,1388.06,0.0,0.0,0.0,0.3400606325417833
2185.0,shadowfax,furniture,truck,express,west,hot,120.7,36.82,0.0,0.0,yes,delayed,2,763.96,0.0,0.0,60.35,0.30904061306023456
2186.0,ekart,pharmacy,ev van,express,west,rainy,55.9,32.05,0.0,0.0,yes,delayed,3,425.65,0.0,0.0,0.0,0.10427993619973926
2187.0,ekart,automobile parts,truck,standard,west,rainy,80.5,31.03,0.0,0.0,no,delivered,5,495.59,0.0,0.0,40.25,0.20270028975411092
2188.0,ekart,clothing,scooter,two day,north,stormy,225.9,25.49,0.0,0.0,no,delivered,5,1205.97,0.0,0.0,11.295000000000002,0.31826092946906315
2189.0,fedex,pharmacy,van,standard,east,clear,85.6,21.17,0.0,0.0,no,delivered,3,491.51,0.0,0.0,17.12,0.1549891861689879
2190.0,shadowfax,fragile items,ev bike,express,west,clear,85.0,13.91,0.0,0.0,yes,failed,1,516.73,0.0,0.0,0.0,0.12659361313870848
2191.0,dhl,fragile items,scooter,express,east,stormy,82.9,27.26,0.0,0.0,yes,delayed,2,546.28,0.0,0.0,4.1450000000000005,0.14220398254327013
2192.0,dhl,furniture,truck,standard,east,hot,97.0,4.76,0.0,0.0,no,delivered,5,499.28,0.0,0.0,48.5,0.2202653592405739
2193.0,ekart,automobile parts,ev van,two day,central,foggy,163.9,1.34,0.0,0.0,no,delivered,5,823.52,0.0,0.0,0.0,0.20175405393917367
2194.0,blue dart,documents,ev van,same day,central,rainy,209.1,29.88,0.0,0.0,yes,delayed,2,1235.14,0.0,0.0,0.0,0.30259678232760706
2195.0,shadowfax,groceries,van,two day,south,hot,117.4,16.95,0.0,0.0,no,delivered,4,637.85,0.0,0.0,23.480000000000004,0.20368516328436798
2196.0,amazon logistics,fragile items,scooter,same day,south,rainy,116.4,39.95,0.0,0.0,yes,failed,2,801.85,0.0,0.0,5.82,0.20819874186668452
2197.0,ekart,groceries,truck,express,north,clear,249.4,38.64,0.0,0.0,yes,delayed,2,1412.92,0.0,0.0,124.7,0.5979854797873647
2198.0,amazon logistics,groceries,truck,standard,west,hot,60.3,43.13,0.0,0.0,no,delivered,5,430.89,0.0,0.0,30.15,0.16645227279477715
2199.0,shadowfax,pharmacy,ev bike,same day,east,foggy,183.6,24.37,0.0,0.0,no,delivered,4,1091.11,0.0,0.0,0.0,0.26731089201667446
2200.0,blue dart,pharmacy,bike,same day,east,clear,167.1,42.63,0.0,0.0,no,delivered,4,1063.39,0.0,0.0,8.355,0.27739287964637405
2201.0,dhl,automobile parts,truck,standard,central,stormy,138.5,33.07,0.0,0.0,no,delivered,3,791.71,0.0,0.0,69.25,0.33381282803797413
2202.0,delhivery,pharmacy,bike,standard,east,cold,270.7,46.15,0.0,0.0,no,delivered,4,1491.95,0.0,0.0,13.535,0.39284686055498
2203.0,delhivery,clothing,ev van,express,west,foggy,4.5,23.38,0.0,0.0,yes,delayed,2,142.64,0.0,0.0,0.0,0.03494535439805193
2204.0,dhl,electronics,ev van,standard,south,hot,241.0,33.75,0.0,0.0,no,delivered,5,1306.25,0.0,0.0,0.0,0.3200180116549029
2205.0,fedex,automobile parts,ev bike,standard,central,hot,122.9,12.61,0.0,0.0,no,delivered,4,652.33,0.0,0.0,0.0,0.15981423888447296
2206.0,amazon logistics,groceries,scooter,standard,north,hot,247.5,40.31,0.0,0.0,no,delivered,4,1358.43,0.0,0.0,12.375,0.3577931681553287
2207.0,blue dart,clothing,ev bike,express,east,foggy,136.2,36.73,0.0,0.0,yes,delayed,3,841.19,0.0,0.0,0.0,0.2060830248604691
2208.0,amazon logistics,documents,van,same day,central,clear,55.3,32.2,0.0,0.0,no,delivered,3,473.1,0.0,0.0,11.06,0.13824061914582902
2209.0,ekart,electronics,truck,two day,west,clear,169.9,7.54,0.0,0.0,no,delivered,3,872.12,0.0,0.0,84.95,0.38521895924256955
2210.0,blue dart,clothing,scooter,two day,north,stormy,292.0,23.38,0.0,0.0,no,delivered,4,1530.14,0.0,0.0,14.600000000000001,0.404353814493377
2211.0,xpressbees,fragile items,van,express,central,stormy,33.3,49.11,0.0,0.0,yes,delayed,2,363.83,0.0,0.0,6.66,0.10258467955119023
2212.0,xpressbees,pharmacy,ev van,same day,south,clear,265.6,49.52,0.0,0.0,yes,delayed,2,1576.8,0.0,0.0,0.0,0.3863000197339337
2213.0,shadowfax,pharmacy,scooter,standard,east,rainy,187.3,47.72,0.0,0.0,no,delivered,4,1079.66,0.0,0.0,9.365,0.2834185820230485
2214.0,blue dart,electronics,van,two day,east,rainy,246.8,47.77,0.0,0.0,no,delivered,3,1377.31,0.0,0.0,49.36000000000001,0.43711059970165256
2215.0,blue dart,cosmetics,scooter,standard,south,hot,247.6,34.44,0.0,0.0,no,delivered,4,1341.32,0.0,0.0,12.38,0.3536114891688793
2216.0,dhl,automobile parts,scooter,standard,south,hot,37.7,32.4,0.0,0.0,no,delivered,4,285.7,0.0,0.0,1.8850000000000002,0.07380040359712058
2217.0,fedex,automobile parts,van,same day,central,cold,119.8,43.83,0.0,0.0,no,delivered,3,830.49,0.0,0.0,23.96,0.25184938153380265
2218.0,ecom express,groceries,truck,express,west,rainy,172.3,23.01,0.0,0.0,yes,delayed,3,980.53,0.0,0.0,86.15,0.4142017370043432
2219.0,ekart,pharmacy,bike,express,central,cold,245.5,16.07,0.0,0.0,yes,delayed,2,1325.71,0.0,0.0,12.275,0.3495751475553932
2220.0,blue dart,documents,scooter,express,south,hot,90.7,43.68,0.0,0.0,no,delivered,4,634.54,0.0,0.0,4.535,0.16461440165997795
2221.0,ecom express,fragile items,ev bike,same day,south,clear,289.2,4.99,0.0,0.0,no,delivered,4,1560.97,0.0,0.0,0.0,0.3824218301649407
2222.0,blue dart,automobile parts,scooter,two day,east,stormy,13.8,19.93,0.0,0.0,no,delivered,4,128.79,0.0,0.0,0.6900000000000001,0.0329457149745646
2223.0,delhivery,documents,van,same day,west,rainy,172.0,42.96,0.0,0.0,yes,delayed,2,1088.88,0.0,0.0,34.4,0.33623612301471906
2224.0,dhl,furniture,ev bike,same day,north,cold,195.1,40.32,0.0,0.0,no,delivered,4,1196.46,0.0,0.0,0.0,0.29312057433464117
2225.0,dhl,documents,ev bike,two day,south,foggy,173.1,19.8,0.0,0.0,no,delivered,4,924.9,0.0,0.0,0.0,0.22659112649157487
2226.0,shadowfax,pharmacy,ev van,two day,east,foggy,18.9,21.19,0.0,0.0,no,delivered,4,158.07,0.0,0.0,0.0,0.038725548020892245
2227.0,amazon logistics,documents,bike,standard,north,cold,136.7,19.53,0.0,0.0,no,delivered,4,742.09,0.0,0.0,6.835,0.19560796238861725
2228.0,ecom express,cosmetics,ev bike,express,east,rainy,58.6,37.99,0.0,0.0,yes,delayed,3,456.97,0.0,0.0,0.0,0.11195301878349549
2229.0,ekart,automobile parts,ev bike,express,north,stormy,163.7,14.99,0.0,0.0,yes,delayed,2,913.47,0.0,0.0,0.0,0.22379089233026153
2230.0,ecom express,fragile items,bike,two day,central,cold,110.4,25.08,0.0,0.0,no,delivered,5,627.24,0.0,0.0,5.5200000000000005,0.16481520485844353
2231.0,shadowfax,clothing,ev van,same day,east,stormy,248.0,13.84,0.0,0.0,yes,delayed,3,1381.52,0.0,0.0,0.0,0.33845839882218676
2232.0,delhivery,clothing,scooter,two day,north,foggy,20.1,40.85,0.0,0.0,no,delivered,5,223.05,0.0,0.0,1.0050000000000001,0.05667460913007921
2233.0,ecom express,fragile items,van,two day,east,rainy,128.6,48.75,0.0,0.0,no,delivered,5,789.25,0.0,0.0,25.72,0.24530035828720975
2234.0,blue dart,electronics,ev bike,two day,south,rainy,257.8,4.61,0.0,0.0,no,delivered,5,1302.83,0.0,0.0,0.0,0.3191801463152973
2235.0,shadowfax,groceries,truck,same day,east,cold,197.0,22.55,0.0,0.0,no,delivered,4,1152.65,0.0,0.0,98.5,0.4813104899074942
2236.0,amazon logistics,automobile parts,scooter,express,south,foggy,53.7,31.99,0.0,0.0,no,delivered,4,414.47,0.0,0.0,2.6850000000000005,0.10696336619948697
2237.0,ekart,furniture,scooter,express,east,rainy,242.6,16.75,0.0,0.0,yes,delayed,3,1313.25,0.0,0.0,12.13,0.3462297431360015
2238.0,ekart,electronics,ev bike,standard,north,foggy,101.3,11.44,0.0,0.0,no,delivered,4,540.82,0.0,0.0,0.0,0.1324954189957547
2239.0,fedex,automobile parts,scooter,same day,south,clear,157.1,3.9,0.0,0.0,no,delivered,5,897.2,0.0,0.0,7.855,0.23566825289535753
2240.0,amazon logistics,cosmetics,van,same day,south,rainy,176.4,24.36,0.0,0.0,yes,delayed,2,1055.08,0.0,0.0,35.28,0.3297326449656912
2241.0,ekart,documents,ev bike,standard,west,cold,36.3,16.57,0.0,0.0,no,delivered,4,231.21,0.0,0.0,0.0,0.05664410677491299
2242.0,shadowfax,pharmacy,ev van,express,central,hot,198.8,1.47,0.0,0.0,no,delivered,4,1048.41,0.0,0.0,0.0,0.25684982476487406
2243.0,fedex,pharmacy,ev bike,same day,central,cold,205.5,27.3,0.0,0.0,no,delivered,5,1209.4,0.0,0.0,0.0,0.296290743192681
2244.0,blue dart,furniture,van,two day,south,hot,190.7,32.35,0.0,0.0,no,delivered,4,1050.55,0.0,0.0,38.14,0.3343986739283561
2245.0,xpressbees,automobile parts,scooter,two day,south,clear,203.3,47.88,0.0,0.0,no,delivered,4,1160.14,0.0,0.0,10.165000000000001,0.3047509840261305
2246.0,amazon logistics,fragile items,ev van,standard,south,foggy,72.9,22.9,0.0,0.0,no,delivered,3,433.2,0.0,0.0,0.0,0.10612960968337143
2247.0,shadowfax,documents,truck,express,east,clear,69.9,18.23,0.0,0.0,yes,delayed,2,454.19,0.0,0.0,34.95,0.18185424248112703
2248.0,blue dart,automobile parts,van,same day,central,clear,75.4,8.24,0.0,0.0,no,delivered,5,501.72,0.0,0.0,15.080000000000002,0.15337070771977954
2249.0,blue dart,automobile parts,ev van,standard,south,rainy,79.9,36.72,0.0,0.0,no,delivered,4,509.66,0.0,0.0,0.0,0.12486153479045957
2250.0,dhl,electronics,ev bike,standard,west,clear,109.4,0.67,0.0,0.0,no,delivered,3,548.53,0.0,0.0,0.0,0.13438429085784795
2251.0,fedex,documents,van,two day,south,cold,75.8,46.43,0.0,0.0,no,delivered,3,518.29,0.0,0.0,15.16,0.15759175155287092
2252.0,fedex,pharmacy,scooter,same day,south,stormy,290.2,12.2,0.0,0.0,yes,delayed,3,1587.6,0.0,0.0,14.51,0.4182491751740316
2253.0,ekart,fragile items,bike,same day,east,cold,26.0,6.45,0.0,0.0,no,delivered,5,249.35,0.0,0.0,1.3,0.06371360159332153
2254.0,fedex,cosmetics,truck,standard,west,rainy,254.7,28.17,0.0,0.0,no,delivered,4,1358.01,0.0,0.0,127.35,0.589884819702343
2255.0,ekart,pharmacy,bike,same day,central,stormy,107.7,30.54,0.0,0.0,no,delivered,5,730.12,0.0,0.0,5.385000000000001,0.1897471267326467
2256.0,xpressbees,documents,scooter,two day,west,rainy,182.7,31.27,0.0,0.0,no,delivered,5,1007.31,0.0,0.0,9.135,0.265229075191996
2257.0,amazon logistics,electronics,ev bike,two day,west,stormy,95.7,11.68,0.0,0.0,no,delivered,5,513.54,0.0,0.0,0.0,0.1258120954681407
2258.0,shadowfax,automobile parts,bike,standard,central,stormy,270.7,41.15,0.0,0.0,no,delivered,5,1476.95,0.0,0.0,13.535,0.3891720125742538
2259.0,delhivery,furniture,ev van,standard,west,clear,20.8,3.55,0.0,0.0,no,delivered,4,114.65,0.0,0.0,0.0,0.028088088066016932
2260.0,ecom express,furniture,van,same day,north,stormy,80.0,49.29,0.0,0.0,yes,delayed,2,647.87,0.0,0.0,16.0,0.19103393682805447
2261.0,delhivery,automobile parts,ev van,two day,north,rainy,288.3,23.96,0.0,0.0,no,delivered,3,1513.38,0.0,0.0,0.0,0.3707627624714235
2262.0,ecom express,clothing,scooter,standard,east,rainy,108.0,12.12,0.0,0.0,no,delivered,5,576.36,0.0,0.0,5.4,0.15210777786224652
2263.0,delhivery,documents,van,standard,north,cold,76.2,30.19,0.0,0.0,no,delivered,4,471.57,0.0,0.0,15.240000000000002,0.1463073868059518
2264.0,fedex,fragile items,ev van,standard,west,hot,89.7,19.98,0.0,0.0,no,delivered,4,508.44,0.0,0.0,0.0,0.12456264715469384
2265.0,delhivery,documents,truck,two day,west,clear,35.4,4.84,0.0,0.0,no,delivered,4,191.52,0.0,0.0,17.7,0.08266599924005899
2266.0,delhivery,automobile parts,ev bike,express,central,clear,102.6,11.82,0.0,0.0,yes,delayed,2,598.46,0.0,0.0,0.0,0.14661663483635842
2267.0,xpressbees,fragile items,ev bike,same day,north,clear,96.2,35.27,0.0,0.0,no,delivered,4,686.81,0.0,0.0,0.0,0.16826148944283548
2268.0,xpressbees,electronics,ev bike,standard,west,stormy,84.4,40.1,0.0,0.0,no,delivered,4,542.3,0.0,0.0,0.0,0.13285800399651967
2269.0,blue dart,furniture,van,standard,central,hot,25.3,23.72,0.0,0.0,no,delivered,5,197.66,0.0,0.0,5.0600000000000005,0.05864347834638746
2270.0,ecom express,cosmetics,van,same day,north,hot,178.8,27.07,0.0,0.0,no,delivered,5,1075.21,0.0,0.0,35.760000000000005,0.3356336615381213
2271.0,ekart,furniture,bike,express,west,clear,206.3,22.36,0.0,0.0,yes,delayed,3,1148.58,0.0,0.0,10.315000000000001,0.3022218294892848
2272.0,ekart,clothing,scooter,standard,central,rainy,211.1,8.56,0.0,0.0,no,delivered,4,1081.18,0.0,0.0,10.555,0.28619419785370304
2273.0,ekart,electronics,bike,express,north,rainy,49.3,21.81,0.0,0.0,yes,failed,1,361.93,0.0,0.0,2.465,0.09364730382211135
2274.0,fedex,electronics,scooter,same day,east,cold,194.5,21.77,0.0,0.0,no,delivered,4,1137.81,0.0,0.0,9.725000000000001,0.2983917706317185
2275.0,blue dart,clothing,ev bike,standard,north,clear,266.9,37.14,0.0,0.0,no,delivered,3,1445.92,0.0,0.0,0.0,0.35423574615277104
2276.0,dhl,documents,scooter,two day,east,hot,293.4,3.34,0.0,0.0,no,delivered,4,1477.02,0.0,0.0,14.67,0.39148131938755015
2277.0,blue dart,documents,van,standard,central,rainy,268.3,12.7,0.0,0.0,no,delivered,4,1379.6,0.0,0.0,53.660000000000004,0.4463555712931075
2278.0,delhivery,fragile items,truck,two day,south,cold,42.0,28.59,0.0,0.0,no,delivered,3,295.77,0.0,0.0,21.0,0.11487061545938751
2279.0,dhl,furniture,bike,same day,west,rainy,286.2,11.07,0.0,0.0,yes,delayed,3,1564.21,0.0,0.0,14.31,0.4121149578134628
2280.0,xpressbees,clothing,ev bike,standard,central,foggy,97.9,22.28,0.0,0.0,no,delivered,5,556.34,0.0,0.0,0.0,0.13629766170647936
2281.0,xpressbees,electronics,ev bike,two day,north,stormy,9.9,24.77,0.0,0.0,no,delivered,3,123.81,0.0,0.0,0.0,0.0303321952329137
2282.0,dhl,clothing,scooter,express,east,cold,109.9,8.1,0.0,0.0,yes,failed,1,623.8,0.0,0.0,5.495000000000001,0.16392195167036908
2283.0,ekart,documents,bike,express,south,foggy,92.9,15.8,0.0,0.0,yes,delayed,3,561.9,0.0,0.0,4.6450000000000005,0.1470404852637575
2284.0,amazon logistics,cosmetics,bike,standard,central,foggy,203.1,29.61,0.0,0.0,no,delivered,5,1104.33,0.0,0.0,10.155000000000001,0.2910579044187108
2285.0,xpressbees,electronics,scooter,standard,west,foggy,295.2,38.53,0.0,0.0,no,delivered,3,1591.59,0.0,0.0,14.76,0.41973156524851696
2286.0,amazon logistics,groceries,bike,express,east,rainy,218.4,23.78,0.0,0.0,yes,delayed,3,1213.34,0.0,0.0,10.920000000000002,0.3193091840095082
2287.0,ecom express,furniture,bike,express,west,cold,203.7,0.86,0.0,0.0,no,delivered,4,1071.08,0.0,0.0,10.185,0.2829725770561613
2288.0,amazon logistics,clothing,van,two day,north,stormy,51.7,33.64,0.0,0.0,no,delivered,5,359.42,0.0,0.0,10.340000000000002,0.10893611537578911
2289.0,ecom express,electronics,truck,same day,east,cold,216.2,18.28,0.0,0.0,yes,delayed,2,1235.84,0.0,0.0,108.1,0.5210786084545118
2290.0,dhl,documents,bike,standard,west,cold,82.3,22.91,0.0,0.0,no,delivered,4,480.23,0.0,0.0,4.115,0.12596181627341252
2291.0,dhl,clothing,truck,two day,central,foggy,84.4,45.54,0.0,0.0,no,delivered,5,558.62,0.0,0.0,42.2,0.22208006895969784
2292.0,ekart,fragile items,van,express,north,cold,130.5,21.18,0.0,0.0,no,delivered,5,766.04,0.0,0.0,26.1,0.2403815618893501
2293.0,ekart,automobile parts,scooter,same day,central,clear,268.1,45.71,0.0,0.0,no,delivered,4,1577.63,0.0,0.0,13.405000000000001,0.4135750543548495
2294.0,xpressbees,pharmacy,bike,two day,south,rainy,65.9,13.73,0.0,0.0,no,delivered,4,370.69,0.0,0.0,3.2950000000000004,0.0974696183414081
2295.0,xpressbees,cosmetics,ev bike,same day,central,foggy,267.8,34.69,0.0,0.0,yes,delayed,3,1543.07,0.0,0.0,0.0,0.3780365115746074
2296.0,amazon logistics,cosmetics,bike,express,central,clear,149.4,21.8,0.0,0.0,no,delivered,5,862.4,0.0,0.0,7.470000000000001,0.22636508959218993
2297.0,blue dart,fragile items,scooter,standard,west,clear,21.6,46.99,0.0,0.0,no,delivered,5,248.97,0.0,0.0,1.08,0.06317621059425768
2298.0,fedex,electronics,ev bike,standard,central,foggy,202.4,37.05,0.0,0.0,no,delivered,3,1123.15,0.0,0.0,0.0,0.2751603673035056
